session_code_n,id_in_group,round_number,color_n,score,actionType_n,new_color_n,delete_player_n,add_player_n,linked_neighbors,graph_size,hist_color,hist_neighbor,hist_skip,num_of_neighbor
4,20,1,3,0,0,2,996,996,"1,17,18,19,21,22",22,0.0,0.0,0.0,6
4,21,1,3,0,0,0,996,996,"1,2,18,19,20,22",22,0.0,0.0,0.0,6
4,22,1,3,0,1,996,996,996,"1,2,3,19,20,21",22,0.0,0.0,0.0,6
4,1,2,0,83,2,996,21,9,"2,3,4,20,21,22",22,1.0,0.0,0.0,6
4,2,2,2,83,1,996,996,996,"1,3,4,5,21,22",22,1.0,0.0,0.0,6
4,3,2,2,83,1,996,996,996,"1,2,4,5,6,22",22,1.0,0.0,0.0,6
4,4,2,1,83,0,0,996,996,"1,2,3,5,6,7",22,1.0,0.0,0.0,6
4,5,2,1,83,2,996,4,17,"2,3,4,6,7,8",22,1.0,0.0,0.0,6
4,6,2,0,83,0,3,996,996,"3,4,5,7,8,9",22,1.0,0.0,0.0,6
4,7,2,0,83,2,996,6,22,"4,5,6,8,9,10",22,1.0,0.0,0.0,6
4,8,2,3,100,1,996,996,996,"5,6,7,9,10,11",22,0.0,0.0,1.0,6
4,9,2,2,67,2,996,10,16,"6,7,8,10,11,12",22,1.0,0.0,0.0,6
4,10,2,2,67,2,996,9,16,"7,8,9,11,12,13",22,1.0,0.0,0.0,6
4,11,2,2,67,0,1,996,996,"8,9,10,12,13,14",22,1.0,0.0,0.0,6
4,12,2,0,67,2,996,13,4,"9,10,11,13,14,15",22,1.0,0.0,0.0,6
4,13,2,0,67,1,996,996,996,"10,11,12,14,15,16",22,1.0,0.0,0.0,6
4,14,2,0,67,1,996,996,996,"11,12,13,15,16,17",22,1.0,0.0,0.0,6
4,15,2,2,83,2,996,17,22,"12,13,14,16,17,18",22,1.0,0.0,0.0,6
4,16,2,1,100,1,996,996,996,"13,14,15,17,18,19",22,1.0,0.0,0.0,6
4,17,2,2,50,1,996,996,996,"14,15,16,18,19,20",22,1.0,0.0,0.0,6
4,18,2,0,83,1,996,996,996,"15,16,17,19,20,21",22,1.0,0.0,0.0,6
4,19,2,2,67,0,1,996,996,"16,17,18,20,21,22",22,1.0,0.0,0.0,6
4,20,2,2,67,0,1,996,996,"1,17,18,19,21,22",22,1.0,0.0,0.0,6
4,21,2,0,67,1,996,996,996,"1,2,18,19,20,22",22,1.0,0.0,0.0,6
4,22,2,3,100,1,996,996,996,"1,2,3,19,20,21",22,0.0,0.0,1.0,6
4,1,3,0,83,2,996,4,10,"2,3,4,20,22,9",22,0.5,0.5,0.0,6
4,2,3,2,83,0,3,996,996,"1,3,4,5,21,22",22,0.5,0.0,0.5,6
4,3,3,2,83,2,996,4,8,"1,2,4,5,6,22",22,0.5,0.0,0.5,6
4,4,3,0,33,0,3,996,996,"1,2,3,12,6,7",22,1.0,0.0,0.0,6
4,5,3,1,100,1,996,996,996,"2,3,6,7,8,17",22,0.5,0.5,0.0,6
4,6,3,0,80,2,996,4,22,"3,4,5,8,9",22,1.0,0.0,0.0,5
4,7,3,0,83,1,996,996,996,"4,5,8,9,10,22",22,0.5,0.5,0.0,6
4,8,3,3,100,1,996,996,996,"5,6,7,9,10,11",22,0.0,0.0,1.0,6
4,9,3,2,100,2,996,6,19,"6,7,8,1,11,12,16",22,0.5,0.5,0.0,7
4,10,3,2,100,1,996,996,996,"7,8,11,12,13,16",22,0.5,0.5,0.0,6
4,11,3,1,100,1,996,996,996,"8,9,10,12,13,14",22,1.0,0.0,0.0,6
4,12,3,0,67,2,996,14,2,"9,10,11,14,15,4",22,0.5,0.5,0.0,6
4,13,3,0,80,1,996,996,996,"10,11,14,15,16",22,0.5,0.0,0.5,5
4,14,3,0,67,0,2,996,996,"11,12,13,15,16,17",22,0.5,0.0,0.5,6
4,15,3,2,100,1,996,996,996,"12,13,14,16,18,22",22,0.5,0.5,0.0,6
4,16,3,1,88,2,996,19,8,"13,14,15,9,10,17,18,19",22,0.5,0.0,0.5,8
4,17,3,2,100,2,996,19,8,"14,16,5,18,19,20",22,0.5,0.0,0.5,6
4,18,3,0,83,2,996,21,8,"15,16,17,19,20,21",22,0.5,0.0,0.5,6
4,19,3,1,67,1,996,996,996,"16,17,18,20,21,22",22,1.0,0.0,0.0,6
4,20,3,1,83,2,996,19,8,"1,17,18,19,21,22",22,1.0,0.0,0.0,6
4,21,3,0,80,2,996,19,17,"2,18,19,20,22",22,0.5,0.0,0.5,5
4,22,3,3,100,1,996,996,996,"1,2,3,19,20,21,7,15",22,0.0,0.0,1.0,8
4,1,4,0,100,1,996,996,996,"2,3,20,22,9,10",22,0.33,0.67,0.0,6
4,2,4,3,71,0,2,996,996,"1,12,3,4,5,21,22",22,0.67,0.0,0.33,7
4,3,4,2,100,1,996,996,996,"1,2,5,6,22,8",22,0.33,0.33,0.33,6
4,4,4,3,67,0,1,996,996,"2,12,7",22,1.0,0.0,0.0,3
4,5,4,1,100,1,996,996,996,"2,3,6,7,8,17",22,0.33,0.33,0.33,6
4,6,4,0,100,2,996,22,19,"3,5,8,22",22,0.67,0.33,0.0,4
4,7,4,0,100,0,1,996,996,"4,5,8,9,10,22",22,0.33,0.33,0.33,6
4,8,4,3,100,1,996,996,996,"5,6,7,3,16,17,18,20,9,10,11",22,0.0,0.0,1.0,11
4,9,4,2,100,2,996,16,22,"7,8,1,11,12,16,19",22,0.33,0.67,0.0,7
4,10,4,2,100,1,996,996,996,"7,8,1,11,12,13,16",22,0.33,0.33,0.33,7
4,11,4,1,100,1,996,996,996,"8,9,10,12,13,14",22,0.67,0.0,0.33,6
4,12,4,0,100,1,996,996,996,"9,10,11,15,4,2",22,0.33,0.67,0.0,6
4,13,4,0,100,1,996,996,996,"10,11,14,15,16",22,0.33,0.0,0.67,5
4,14,4,2,60,0,0,996,996,"11,13,15,16,17",22,0.67,0.0,0.33,5
4,15,4,2,83,2,996,14,20,"12,13,14,16,18,22",22,0.33,0.33,0.33,6
4,16,4,1,100,1,996,996,996,"13,14,15,9,10,17,18,8",22,0.33,0.33,0.33,8
4,17,4,2,86,2,996,14,4,"14,16,5,21,18,20,8",22,0.33,0.33,0.33,7
4,18,4,0,100,1,996,996,996,"15,16,17,19,20,8",22,0.33,0.33,0.33,6
4,19,4,1,100,0,2,996,996,"18,9,22",22,0.67,0.0,0.33,3
4,20,4,1,100,1,996,996,996,"1,17,18,21,22,8",22,0.67,0.33,0.0,6
4,21,4,0,100,1,996,996,996,"2,20,22,17",22,0.33,0.33,0.33,4
4,22,4,3,89,2,996,2,12,"1,2,3,19,20,21,7,15,6",22,0.0,0.0,1.0,9
4,1,5,0,100,1,996,996,996,"2,3,20,22,9,10",22,0.25,0.5,0.25,6
4,2,5,2,83,1,996,996,996,"1,12,3,4,5,21",22,0.75,0.0,0.25,6
4,3,5,2,83,2,996,2,16,"1,2,5,6,22,8",22,0.25,0.25,0.5,6
4,4,5,1,75,0,3,996,996,"2,12,17,7",22,1.0,0.0,0.0,4
4,5,5,1,83,1,996,996,996,"2,3,6,7,8,17",22,0.25,0.25,0.5,6
4,6,5,0,100,2,996,19,20,"3,5,8,19",22,0.5,0.5,0.0,4
4,7,5,1,67,0,0,996,996,"4,5,8,9,10,22",22,0.5,0.25,0.25,6
4,8,5,3,100,1,996,996,996,"5,6,7,3,16,17,18,20,9,10,11",22,0.0,0.0,1.0,11
4,9,5,2,86,2,996,19,18,"7,8,1,11,12,19,22",22,0.25,0.75,0.0,7
4,10,5,2,100,1,996,996,996,"7,8,1,11,12,13,16",22,0.25,0.25,0.5,7
4,11,5,1,100,1,996,996,996,"8,9,10,12,13,14",22,0.5,0.0,0.5,6
4,12,5,0,100,1,996,996,996,"9,10,11,22,15,4,2",22,0.25,0.5,0.25,7
4,13,5,0,80,0,3,996,996,"10,11,14,15,16",22,0.25,0.0,0.75,5
4,14,5,0,67,1,996,996,996,"11,13,16",22,0.75,0.0,0.25,3
4,15,5,2,100,1,996,996,996,"12,13,16,18,22,20",22,0.25,0.5,0.25,6
4,16,5,1,100,1,996,996,996,"13,14,15,10,17,18,8",22,0.25,0.25,0.5,7
4,17,5,2,100,2,996,16,22,"16,5,21,18,20,8,4",22,0.25,0.5,0.25,7
4,18,5,0,100,1,996,996,996,"15,16,17,19,20,8",22,0.25,0.25,0.5,6
4,19,5,2,75,1,996,996,996,"18,9,6,22",22,0.75,0.0,0.25,4
4,20,5,1,100,1,996,996,996,"1,17,18,15,21,22,8",22,0.5,0.25,0.25,7
4,21,5,0,100,1,996,996,996,"2,20,22,17",22,0.25,0.25,0.5,4
4,22,5,3,100,1,996,996,996,"1,3,19,20,21,7,15,9,12",22,0.0,0.25,0.75,9
5,1,1,3,0,1,996,996,996,"2, 3, 4, 16, 17, 18",18,0.0,0.0,0.0,6
5,2,1,3,0,0,2,996,996,"1, 3, 4, 5, 17, 18",18,0.0,0.0,0.0,6
5,3,1,3,0,0,2,996,996,"1, 2, 4, 5, 6, 18",18,0.0,0.0,0.0,6
5,4,1,3,0,0,0,996,996,"1, 2, 3, 5, 6, 7",18,0.0,0.0,0.0,6
5,5,1,3,0,0,0,996,996,"2, 3, 4, 6, 7, 8",18,0.0,0.0,0.0,6
5,6,1,3,0,0,0,996,996,"3, 4, 5, 7, 8, 9",18,0.0,0.0,0.0,6
5,7,1,3,0,2,996,6,11,"4, 5, 6, 8, 9, 10",18,0.0,0.0,0.0,6
5,8,1,3,0,0,2,996,996,"5, 6, 7, 9, 10, 11",18,0.0,0.0,0.0,6
5,9,1,3,0,0,1,996,996,"6, 7, 8, 10, 11, 12",18,0.0,0.0,0.0,6
5,10,1,3,0,0,0,996,996,"7, 8, 9, 11, 12, 13",18,0.0,0.0,0.0,6
5,11,1,3,0,0,0,996,996,"8, 9, 10, 12, 13, 14",18,0.0,0.0,0.0,6
5,12,1,3,0,0,2,996,996,"9, 10, 11, 13, 14, 15",18,0.0,0.0,0.0,6
5,13,1,3,0,0,0,996,996,"10, 11, 12, 14, 15, 16",18,0.0,0.0,0.0,6
5,14,1,3,0,0,2,996,996,"11, 12, 13, 15, 16, 17",18,0.0,0.0,0.0,6
5,15,1,3,0,0,2,996,996,"12, 13, 14, 16, 17, 18",18,0.0,0.0,0.0,6
5,16,1,3,0,2,996,1,4,"1, 13, 14, 15, 17, 18",18,0.0,0.0,0.0,6
5,17,1,3,0,0,0,996,996,"1, 2, 14, 15, 16, 18",18,0.0,0.0,0.0,6
5,18,1,3,0,2,996,2,7,"1, 2, 3, 15, 16, 17",18,0.0,0.0,0.0,6
5,1,2,3,80,0,1,996,996,"2, 3, 4, 17, 18",18,0.0,0.0,1.0,5
5,2,2,2,80,1,996,996,996,"1, 3, 4, 5, 17",18,1.0,0.0,0.0,5
5,3,2,2,83,0,1,996,996,"1, 2, 4, 5, 6, 18",18,1.0,0.0,0.0,6
5,4,2,0,71,1,996,996,996,"1, 2, 3, 5, 6, 7, 16",18,1.0,0.0,0.0,7
5,5,2,0,67,1,996,996,996,"2, 3, 4, 6, 7, 8",18,1.0,0.0,0.0,6
5,6,2,0,60,2,996,5,18,"3, 4, 5, 8, 9",18,1.0,0.0,0.0,5
5,7,2,3,86,0,1,996,996,"4, 5, 8, 9, 10, 11, 18",18,0.0,1.0,0.0,7
5,8,2,2,100,0,0,996,996,"5, 6, 7, 9, 10, 11",18,1.0,0.0,0.0,6
5,9,2,1,100,1,996,996,996,"6, 7, 8, 10, 11, 12",18,1.0,0.0,0.0,6
5,10,2,0,67,0,3,996,996,"7, 8, 9, 11, 12, 13",18,1.0,0.0,0.0,6
5,11,2,0,71,0,3,996,996,"8, 9, 10, 12, 13, 14, 7",18,1.0,0.0,0.0,7
5,12,2,2,67,2,996,14,18,"9, 10, 11, 13, 14, 15",18,1.0,0.0,0.0,6
5,13,2,0,67,0,1,996,996,"10, 11, 12, 14, 15, 16",18,1.0,0.0,0.0,6
5,14,2,2,67,2,996,15,18,"11, 12, 13, 15, 16, 17",18,1.0,0.0,0.0,6
5,15,2,2,67,2,996,13,9,"12, 13, 14, 16, 17, 18",18,1.0,0.0,0.0,6
5,16,2,3,83,2,996,18,3,"13, 14, 15, 17, 18, 4",18,0.0,1.0,0.0,6
5,17,2,0,100,1,996,996,996,"1, 2, 14, 15, 16, 18",18,1.0,0.0,0.0,6
5,18,2,3,50,0,2,996,996,"1, 3, 15, 16, 17, 7",18,0.0,1.0,0.0,6
5,1,3,1,80,1,996,996,996,"2, 3, 4, 17, 18",18,0.5,0.0,0.5,5
5,2,3,2,100,1,996,996,996,"1, 3, 4, 5, 17",18,0.5,0.0,0.5,5
5,3,3,1,86,2,996,5,11,"1, 2, 4, 5, 6, 18, 16",18,1.0,0.0,0.0,7
5,4,3,0,71,2,996,3,10,"1, 2, 3, 5, 6, 7, 16",18,0.5,0.0,0.5,7
5,5,3,0,60,1,996,996,996,"2, 3, 4, 7, 8",18,0.5,0.0,0.5,5
5,6,3,0,60,0,3,996,996,"3, 4, 8, 9, 18",18,0.5,0.5,0.0,5
5,7,3,1,86,2,996,9,2,"4, 5, 8, 9, 10, 11, 18",18,0.5,0.5,0.0,7
5,8,3,0,67,2,996,5,12,"5, 6, 7, 9, 10, 11",18,1.0,0.0,0.0,6
5,9,3,1,86,2,996,7,14,"6, 7, 8, 10, 11, 12, 15",18,0.5,0.0,0.5,7
5,10,3,3,83,2,996,11,17,"7, 8, 9, 11, 12, 13",18,1.0,0.0,0.0,6
5,11,3,3,86,2,996,10,1,"8, 9, 10, 12, 13, 14, 7",18,1.0,0.0,0.0,7
5,12,3,2,67,2,996,18,17,"9, 10, 11, 13, 15, 18",18,0.5,0.5,0.0,6
5,13,3,1,100,1,996,996,996,"10, 11, 12, 14, 16",18,1.0,0.0,0.0,5
5,14,3,2,80,2,996,18,9,"11, 13, 16, 17, 18",18,0.5,0.5,0.0,5
5,15,3,2,60,0,3,996,996,"12, 16, 17, 18, 9",18,0.5,0.5,0.0,5
5,16,3,3,100,1,996,996,996,"13, 14, 15, 17, 4, 3",18,0.0,1.0,0.0,6
5,17,3,0,100,1,996,996,996,"1, 2, 14, 15, 16, 18",18,0.5,0.0,0.5,6
5,18,3,2,62,2,996,12,11,"1, 3, 15, 17, 7, 6, 12, 14",18,0.5,0.5,0.0,8
5,1,4,1,83,1,996,996,996,"2, 3, 4, 17, 18, 11",18,0.33,0.0,0.67,6
5,2,4,2,100,1,996,996,996,"1, 3, 4, 5, 17, 7",18,0.33,0.0,0.67,6
5,3,4,1,83,2,996,11,8,"1, 2, 6, 18, 16, 11",18,0.67,0.33,0.0,6
5,4,4,0,86,2,996,16,14,"1, 2, 5, 6, 7, 16, 10",18,0.33,0.33,0.33,7
5,5,4,0,67,0,3,996,996,"2, 4, 7",18,0.33,0.0,0.67,3
5,6,4,3,100,1,996,996,996,"3, 4, 8, 9, 18",18,0.67,0.33,0.0,5
5,7,4,1,100,1,996,996,996,"4, 5, 8, 10, 11, 18, 2",18,0.33,0.67,0.0,7
5,8,4,0,100,1,996,996,996,"6, 7, 9, 10, 11, 12",18,0.67,0.33,0.0,6
5,9,4,1,100,1,996,996,996,"6, 8, 10, 11, 12, 15, 14",18,0.33,0.33,0.33,7
5,10,4,3,100,1,996,996,996,"7, 8, 9, 12, 13, 4, 17",18,0.67,0.33,0.0,7
5,11,4,3,100,1,996,996,996,"8, 9, 12, 13, 14, 7, 3, 1, 18",18,0.67,0.33,0.0,9
5,12,4,2,100,1,996,996,996,"9, 10, 11, 13, 15, 8, 17",18,0.33,0.67,0.0,7
5,13,4,1,100,1,996,996,996,"10, 11, 12, 14, 16",18,0.67,0.0,0.33,5
5,14,4,2,100,1,996,996,996,"11, 13, 16, 17, 9",18,0.33,0.67,0.0,5
5,15,4,3,80,1,996,996,996,"12, 16, 17, 18, 9",18,0.67,0.33,0.0,5
5,16,4,3,83,2,996,15,2,"13, 14, 15, 17, 4, 3",18,0.0,0.67,0.33,6
5,17,4,0,100,1,996,996,996,"1, 2, 14, 15, 16, 18, 10, 12",18,0.33,0.0,0.67,8
5,18,4,2,100,1,996,996,996,"1, 3, 15, 17, 7, 6, 11",18,0.33,0.67,0.0,7
5,1,5,1,83,2,996,3,5,"2, 3, 4, 17, 18, 11",18,0.25,0.0,0.75,6
5,2,5,2,100,1,996,996,996,"1, 3, 4, 5, 17, 7, 16",18,0.25,0.0,0.75,7
5,3,5,1,83,2,996,1,17,"1, 2, 6, 18, 16, 8",18,0.5,0.5,0.0,6
5,4,5,0,100,2,996,6,12,"1, 2, 5, 6, 7, 10, 14",18,0.25,0.5,0.25,7
5,5,5,3,100,0,0,996,996,"2, 4, 7",18,0.5,0.0,0.5,3
5,6,5,3,100,1,996,996,996,"3, 4, 8, 9, 18",18,0.5,0.25,0.25,5
5,7,5,1,100,1,996,996,996,"4, 5, 8, 10, 11, 18, 2",18,0.25,0.5,0.25,7
5,8,5,0,100,0,3,996,996,"6, 7, 9, 10, 11, 12, 3",18,0.5,0.25,0.25,7
5,9,5,1,100,1,996,996,996,"6, 8, 10, 11, 12, 15, 14",18,0.25,0.25,0.5,7
5,10,5,3,100,1,996,996,996,"7, 8, 9, 12, 13, 4, 17",18,0.5,0.25,0.25,7
5,11,5,3,100,1,996,996,996,"8, 9, 12, 13, 14, 7, 1, 18",18,0.5,0.25,0.25,8
5,12,5,2,100,1,996,996,996,"9, 10, 11, 13, 15, 8, 17",18,0.25,0.5,0.25,7
5,13,5,1,100,1,996,996,996,"10, 11, 12, 14, 16",18,0.5,0.0,0.5,5
5,14,5,2,100,0,1,996,996,"11, 13, 16, 17, 9, 4",18,0.25,0.5,0.25,6
5,15,5,3,100,1,996,996,996,"12, 17, 18, 9",18,0.5,0.25,0.25,4
5,16,5,3,100,1,996,996,996,"13, 14, 17, 3, 2",18,0.0,0.75,0.25,5
5,17,5,0,100,1,996,996,996,"1, 2, 14, 15, 16, 18, 10, 12",18,0.25,0.0,0.75,8
5,18,5,2,100,1,996,996,996,"1, 3, 15, 17, 7, 6, 11",18,0.25,0.5,0.25,7
5,1,6,1,100,1,996,996,996,"2, 4, 17, 18, 11, 5",18,0.2,0.2,0.6,6
5,2,6,2,100,1,996,996,996,"1, 3, 4, 5, 17, 7, 16",18,0.2,0.0,0.8,7
5,3,6,1,100,1,996,996,996,"2, 6, 18, 16, 8, 17",18,0.4,0.6,0.0,6
5,4,6,0,86,2,996,7,6,"1, 2, 5, 7, 10, 14, 12",18,0.2,0.6,0.2,7
5,5,6,0,75,0,1,996,996,"2, 4, 7, 1",18,0.6,0.0,0.4,4
5,6,6,3,75,0,0,996,996,"3, 8, 9, 18",18,0.4,0.2,0.4,4
5,7,6,1,100,1,996,996,996,"4, 5, 8, 10, 11, 18, 2",18,0.2,0.4,0.4,7
5,8,6,3,57,2,996,6,1,"6, 7, 9, 10, 11, 12, 3",18,0.6,0.2,0.2,7
5,9,6,1,86,0,0,996,996,"6, 8, 10, 11, 12, 15, 14",18,0.2,0.2,0.6,7
5,10,6,3,86,2,996,8,18,"7, 8, 9, 12, 13, 4, 17",18,0.4,0.2,0.4,7
5,11,6,3,88,0,0,996,996,"8, 9, 12, 13, 14, 7, 1, 18",18,0.4,0.2,0.4,8
5,12,6,2,100,1,996,996,996,"9, 10, 11, 13, 15, 8, 17, 4",18,0.2,0.4,0.4,8
5,13,6,1,80,0,0,996,996,"10, 11, 12, 14, 16",18,0.4,0.0,0.6,5
5,14,6,1,67,0,2,996,996,"11, 13, 16, 17, 9, 4",18,0.4,0.4,0.2,6
5,15,6,3,100,1,996,996,996,"12, 17, 18, 9",18,0.4,0.2,0.4,4
5,16,6,3,100,1,996,996,996,"13, 14, 17, 3, 2",18,0.0,0.6,0.4,5
5,17,6,0,100,1,996,996,996,"1, 2, 14, 15, 16, 18, 10, 12, 3",18,0.2,0.0,0.8,9
5,18,6,2,100,2,996,6,13,"1, 3, 15, 17, 7, 6, 11",18,0.2,0.4,0.4,7
5,1,7,1,86,2,996,5,10,"2, 4, 17, 18, 11, 5, 8",18,0.17,0.17,0.67,7
5,2,7,2,100,0,0,996,996,"1, 3, 4, 5, 17, 7, 16",18,0.17,0.0,0.83,7
5,3,7,1,100,1,996,996,996,"2, 6, 18, 16, 8, 17",18,0.33,0.5,0.17,6
5,4,7,0,86,2,996,2,8,"1, 2, 5, 10, 14, 12, 6",18,0.17,0.67,0.17,7
5,5,7,1,50,2,996,2,3,"2, 4, 7, 1",18,0.67,0.0,0.33,4
5,6,7,0,33,0,2,996,996,"3, 9, 4",18,0.5,0.17,0.33,3
5,7,7,1,83,2,996,5,16,"5, 8, 10, 11, 18, 2",18,0.17,0.33,0.5,6
5,8,7,3,100,1,996,996,996,"7, 9, 11, 12, 3, 1",18,0.5,0.33,0.17,6
5,9,7,0,71,0,1,996,996,"6, 8, 10, 11, 12, 15, 14",18,0.33,0.17,0.5,7
5,10,7,3,100,2,996,9,3,"7, 9, 12, 13, 4, 17, 18",18,0.33,0.33,0.33,7
5,11,7,0,75,0,3,996,996,"8, 9, 12, 13, 14, 7, 1, 18",18,0.5,0.17,0.33,8
5,12,7,2,100,1,996,996,996,"9, 10, 11, 13, 15, 8, 17, 4",18,0.17,0.33,0.5,8
5,13,7,0,83,0,1,996,996,"10, 11, 12, 14, 16, 18",18,0.5,0.0,0.5,6
5,14,7,2,100,1,996,996,996,"11, 13, 16, 17, 9, 4",18,0.5,0.33,0.17,6
5,15,7,3,100,0,1,996,996,"12, 17, 18, 9",18,0.33,0.17,0.5,4
5,16,7,3,100,1,996,996,996,"13, 14, 17, 3, 2",18,0.0,0.5,0.5,5
5,17,7,0,100,1,996,996,996,"1, 2, 14, 15, 16, 18, 10, 12, 3",18,0.17,0.0,0.83,9
5,18,7,2,100,2,996,10,5,"1, 3, 15, 17, 7, 11, 10, 13",18,0.17,0.5,0.33,8
5,1,8,1,100,1,996,996,996,"2, 4, 17, 18, 11, 8, 10",18,0.14,0.29,0.57,7
5,2,8,0,80,0,2,996,996,"1, 3, 17, 7, 16",18,0.29,0.0,0.71,5
5,3,8,1,88,2,996,5,12,"2, 6, 18, 16, 8, 17, 5, 10",18,0.29,0.43,0.29,8
5,4,8,0,100,2,996,14,7,"1, 5, 10, 14, 12, 6, 8",18,0.14,0.71,0.14,7
5,5,8,1,67,1,996,996,996,"4, 3, 18",18,0.57,0.14,0.29,3
5,6,8,2,100,1,996,996,996,"3, 9, 4",18,0.57,0.14,0.29,3
5,7,8,1,100,1,996,996,996,"8, 10, 11, 18, 2, 16",18,0.14,0.43,0.43,6
5,8,8,3,86,1,996,996,996,"7, 9, 11, 12, 3, 1, 4",18,0.43,0.29,0.29,7
5,9,8,1,83,0,0,996,996,"6, 8, 11, 12, 15, 14",18,0.43,0.14,0.43,6
5,10,8,3,100,2,996,3,18,"7, 12, 13, 4, 17, 1, 3",18,0.29,0.43,0.29,7
5,11,8,3,88,2,996,8,17,"8, 9, 12, 13, 14, 7, 1, 18",18,0.57,0.14,0.29,8
5,12,8,2,100,1,996,996,996,"9, 10, 11, 13, 15, 8, 17, 4",18,0.14,0.29,0.57,8
5,13,8,1,100,1,996,996,996,"10, 11, 12, 14, 16, 18",18,0.57,0.0,0.43,6
5,14,8,2,100,0,0,996,996,"11, 13, 16, 17, 9, 4",18,0.43,0.29,0.29,6
5,15,8,1,75,2,996,18,11,"12, 17, 18, 9",18,0.43,0.14,0.43,4
5,16,8,3,100,1,996,996,996,"13, 14, 17, 3, 2, 7",18,0.0,0.43,0.57,6
5,17,8,0,89,2,996,2,6,"1, 2, 14, 15, 16, 18, 10, 12, 3",18,0.14,0.0,0.86,9
5,18,8,2,100,2,996,3,4,"1, 3, 15, 17, 7, 11, 13, 5",18,0.14,0.57,0.29,8
5,1,9,1,100,1,996,996,996,"2, 4, 17, 18, 11, 8, 10",18,0.12,0.25,0.62,7
5,2,9,2,100,1,996,996,996,"1, 3, 7, 16",18,0.38,0.0,0.62,4
5,3,9,1,100,1,996,996,996,"2, 6, 16, 8, 17, 12",18,0.25,0.5,0.25,6
5,4,9,0,100,2,996,12,3,"1, 5, 10, 12, 6, 8, 7, 18",18,0.12,0.75,0.12,8
5,5,9,1,100,1,996,996,996,"4, 18",18,0.5,0.12,0.38,2
5,6,9,2,100,1,996,996,996,"3, 9, 4, 17",18,0.5,0.12,0.38,4
5,7,9,1,100,1,996,996,996,"8, 10, 11, 18, 2, 16, 4",18,0.12,0.38,0.5,7
5,8,9,3,100,1,996,996,996,"7, 9, 12, 3, 1, 4",18,0.38,0.25,0.38,6
5,9,9,0,83,2,996,14,16,"6, 8, 11, 12, 15, 14",18,0.5,0.12,0.38,6
5,10,9,3,100,2,996,17,6,"7, 12, 13, 4, 17, 1, 18",18,0.25,0.5,0.25,7
5,11,9,3,100,1,996,996,996,"9, 12, 13, 14, 7, 1, 18, 17, 15",18,0.5,0.25,0.25,9
5,12,9,2,100,1,996,996,996,"9, 10, 11, 13, 15, 8, 17, 4, 3",18,0.12,0.25,0.62,9
5,13,9,1,100,1,996,996,996,"10, 11, 12, 14, 16, 18",18,0.5,0.0,0.5,6
5,14,9,0,60,0,2,996,996,"11, 13, 16, 17, 9",18,0.5,0.25,0.25,5
5,15,9,1,100,1,996,996,996,"12, 17, 9, 11",18,0.38,0.25,0.38,4
5,16,9,3,100,1,996,996,996,"13, 14, 17, 3, 2, 7",18,0.0,0.38,0.62,6
5,17,9,0,90,2,996,14,2,"1, 14, 15, 16, 18, 10, 12, 3, 11, 6",18,0.12,0.12,0.75,10
5,18,9,2,100,2,996,4,14,"1, 17, 7, 11, 13, 5, 10, 4",18,0.12,0.62,0.25,8
5,1,10,1,100,1,996,996,996,"2, 4, 17, 18, 11, 8, 10",18,0.11,0.22,0.67,7
5,2,10,2,100,1,996,996,996,"1, 3, 7, 16, 17",18,0.33,0.0,0.67,5
5,3,10,1,100,1,996,996,996,"2, 6, 16, 8, 17, 12, 4",18,0.22,0.44,0.33,7
5,4,10,0,100,2,996,1,12,"1, 5, 10, 6, 8, 7, 3",18,0.11,0.78,0.11,7
5,5,10,1,100,2,996,4,6,"4, 18",18,0.44,0.11,0.44,2
5,6,10,2,100,1,996,996,996,"3, 9, 4, 17, 10",18,0.44,0.11,0.44,5
5,7,10,1,100,1,996,996,996,"8, 10, 11, 18, 2, 16, 4",18,0.11,0.33,0.56,7
5,8,10,3,100,2,996,12,16,"7, 9, 12, 3, 1, 4",18,0.33,0.22,0.44,6
5,9,10,0,100,1,996,996,996,"6, 8, 11, 12, 15, 16",18,0.44,0.22,0.33,6
5,10,10,3,100,2,996,18,17,"7, 12, 13, 4, 1, 18, 6",18,0.22,0.56,0.22,7
5,11,10,3,100,1,996,996,996,"9, 12, 13, 14, 7, 1, 18, 17, 15",18,0.44,0.22,0.33,9
5,12,10,2,100,1,996,996,996,"9, 10, 11, 13, 15, 8, 17, 3",18,0.11,0.22,0.67,8
5,13,10,1,100,1,996,996,996,"10, 11, 12, 14, 16, 18",18,0.44,0.0,0.56,6
5,14,10,2,75,2,996,18,12,"11, 13, 16, 18",18,0.56,0.22,0.22,4
5,15,10,1,100,1,996,996,996,"12, 17, 9, 11",18,0.33,0.22,0.44,4
5,16,10,3,100,1,996,996,996,"13, 14, 17, 3, 2, 7, 9",18,0.0,0.33,0.67,7
5,17,10,0,100,1,996,996,996,"1, 15, 16, 18, 12, 3, 11, 6, 2",18,0.11,0.22,0.67,9
5,18,10,2,88,2,996,14,15,"1, 17, 7, 11, 13, 5, 10, 14",18,0.11,0.67,0.22,8
5,1,11,1,100,2,996,8,9,"2, 17, 18, 11, 8, 10",18,0.1,0.2,0.7,6
5,2,11,2,100,1,996,996,996,"1, 3, 7, 16, 17",18,0.3,0.0,0.7,5
